Machine,Job,Product,Operation,Start,Duration,Completion
0,11,enzyme1,0,0,3,3
0,14,enzyme1,0,3,3,6
0,17,enzyme1,0,6,3,9
0,20,enzyme1,0,9,3,12
0,34,enzyme3,0,16,4,20
0,38,enzyme3,0,20,4,24
0,41,enzyme3,0,24,4,28
0,44,enzyme4,0,32,5,37
0,48,enzyme4,0,37,5,42
0,51,enzyme4,0,42,5,47
0,54,enzyme4,0,47,5,52
0,2,enzyme0,0,54,8,62
0,5,enzyme0,0,62,8,70
0,8,enzyme0,0,70,8,78
1,12,enzyme1,0,0,3,3
1,15,enzyme1,0,3,3,6
1,18,enzyme1,0,6,3,9
1,21,enzyme1,0,9,3,12
1,35,enzyme3,0,16,4,20
1,39,enzyme3,0,20,4,24
1,42,enzyme3,0,24,4,28
1,45,enzyme4,0,29,5,34
1,47,enzyme4,0,34,5,39
1,49,enzyme4,0,39,5,44
1,52,enzyme4,0,44,5,49
1,0,enzyme0,0,52,8,60
1,4,enzyme0,0,60,8,68
1,7,enzyme0,0,68,8,76
1,10,enzyme0,0,76,8,84
2,13,enzyme1,0,0,3,3
2,16,enzyme1,0,3,3,6
2,19,enzyme1,0,6,3,9
2,33,enzyme3,0,11,4,15
2,36,enzyme3,0,15,4,19
2,37,enzyme3,0,19,4,23
2,40,enzyme3,0,23,4,27
2,43,enzyme3,0,27,4,31
2,46,enzyme4,0,34,5,39
2,50,enzyme4,0,39,5,44
2,53,enzyme4,0,44,5,49
2,1,enzyme0,0,50,8,58
2,3,enzyme0,0,58,8,66
2,6,enzyme0,0,66,8,74
2,9,enzyme0,0,74,8,82
3,22,enzyme2,0,0,3,3
3,26,enzyme2,0,3,3,6
3,30,enzyme2,0,6,3,9
3,56,enzyme5,0,10,8,18
3,60,enzyme5,0,18,8,26
3,64,enzyme5,0,26,8,34
3,13,enzyme1,1,35,2,37
3,18,enzyme1,1,37,2,39
3,21,enzyme1,1,39,2,41
3,46,enzyme4,1,42,4,46
3,48,enzyme4,1,46,4,50
3,52,enzyme4,1,50,4,54
3,34,enzyme3,1,57,6,63
3,2,enzyme0,1,66,4,70
3,4,enzyme0,1,70,4,74
3,6,enzyme0,1,74,4,78
3,8,enzyme0,1,78,4,82
3,9,enzyme0,1,82,4,86
4,23,enzyme2,0,0,3,3
4,27,enzyme2,0,3,3,6
4,31,enzyme2,0,6,3,9
4,57,enzyme5,0,12,8,20
4,61,enzyme5,0,20,8,28
4,65,enzyme5,0,28,8,36
4,16,enzyme1,1,39,2,41
4,47,enzyme4,1,43,4,47
4,50,enzyme4,1,47,4,51
4,54,enzyme4,1,52,4,56
4,1,enzyme0,1,60,4,64
4,3,enzyme0,1,66,4,70
4,5,enzyme0,1,70,4,74
4,7,enzyme0,1,76,4,80
4,42,enzyme3,1,82,6,88
5,24,enzyme2,0,0,3,3
5,28,enzyme2,0,3,3,6
5,32,enzyme2,0,6,3,9
5,58,enzyme5,0,12,8,20
5,62,enzyme5,0,20,8,28
5,11,enzyme1,1,32,2,34
5,14,enzyme1,1,34,2,36
5,17,enzyme1,1,36,2,38
5,20,enzyme1,1,38,2,40
5,45,enzyme4,1,44,4,48
5,51,enzyme4,1,48,4,52
5,33,enzyme3,1,53,6,59
5,0,enzyme0,1,61,4,65
5,37,enzyme3,1,67,6,73
5,39,enzyme3,1,73,6,79
5,41,enzyme3,1,79,6,85
5,43,enzyme3,1,85,6,91
6,25,enzyme2,0,0,3,3
6,29,enzyme2,0,3,3,6
6,55,enzyme5,0,7,8,15
6,59,enzyme5,0,15,8,23
6,63,enzyme5,0,23,8,31
6,12,enzyme1,1,33,2,35
6,15,enzyme1,1,35,2,37
6,19,enzyme1,1,37,2,39
6,44,enzyme4,1,42,4,46
6,49,enzyme4,1,46,4,50
6,53,enzyme4,1,50,4,54
6,35,enzyme3,1,58,6,64
6,36,enzyme3,1,64,6,70
6,38,enzyme3,1,70,6,76
6,40,enzyme3,1,76,6,82
6,10,enzyme0,1,85,4,89
