Machine,Job,Product,Operation,Start,Duration,Completion
0,8,enzyme1,0,0,3,3
0,11,enzyme1,0,3,3,6
0,14,enzyme1,0,6,3,9
0,25,enzyme3,0,13,4,17
0,29,enzyme3,0,17,4,21
0,32,enzyme4,0,25,5,30
0,36,enzyme4,0,30,5,35
0,39,enzyme4,0,35,5,40
0,2,enzyme0,0,42,8,50
0,5,enzyme0,0,50,8,58
1,9,enzyme1,0,0,3,3
1,12,enzyme1,0,3,3,6
1,15,enzyme1,0,6,3,9
1,26,enzyme3,0,13,4,17
1,30,enzyme3,0,17,4,21
1,33,enzyme4,0,22,5,27
1,35,enzyme4,0,27,5,32
1,37,enzyme4,0,32,5,37
1,0,enzyme0,0,40,8,48
1,4,enzyme0,0,48,8,56
1,7,enzyme0,0,56,8,64
2,10,enzyme1,0,0,3,3
2,13,enzyme1,0,3,3,6
2,24,enzyme3,0,8,4,12
2,27,enzyme3,0,12,4,16
2,28,enzyme3,0,16,4,20
2,31,enzyme3,0,20,4,24
2,34,enzyme4,0,27,5,32
2,38,enzyme4,0,32,5,37
2,1,enzyme0,0,38,8,46
2,3,enzyme0,0,46,8,54
2,6,enzyme0,0,54,8,62
3,16,enzyme2,0,0,3,3
3,20,enzyme2,0,3,3,6
3,40,enzyme5,0,7,8,15
3,44,enzyme5,0,15,8,23
3,8,enzyme1,1,24,2,26
3,12,enzyme1,1,26,2,28
3,14,enzyme1,1,28,2,30
3,32,enzyme4,1,31,4,35
3,36,enzyme4,1,35,4,39
3,39,enzyme4,1,40,4,44
3,1,enzyme0,1,47,4,51
3,27,enzyme3,1,53,6,59
3,30,enzyme3,1,59,6,65
4,17,enzyme2,0,0,3,3
4,21,enzyme2,0,3,3,6
4,41,enzyme5,0,9,8,17
4,46,enzyme5,0,17,8,25
4,10,enzyme1,1,28,2,30
4,33,enzyme4,1,32,4,36
4,37,enzyme4,1,37,4,41
4,25,enzyme3,1,44,6,50
4,2,enzyme0,1,52,4,56
4,4,enzyme0,1,56,4,60
4,6,enzyme0,1,62,4,66
5,18,enzyme2,0,0,3,3
5,22,enzyme2,0,3,3,6
5,42,enzyme5,0,9,8,17
5,47,enzyme5,0,17,8,25
5,11,enzyme1,1,29,2,31
5,34,enzyme4,1,35,4,39
5,24,enzyme3,1,40,6,46
5,0,enzyme0,1,48,4,52
5,3,enzyme0,1,54,4,58
5,5,enzyme0,1,58,4,62
5,7,enzyme0,1,64,4,68
6,19,enzyme2,0,0,3,3
6,23,enzyme2,0,3,3,6
6,43,enzyme5,0,7,8,15
6,45,enzyme5,0,15,8,23
6,9,enzyme1,1,25,2,27
6,13,enzyme1,1,27,2,29
6,15,enzyme1,1,29,2,31
6,35,enzyme4,1,34,4,38
6,38,enzyme4,1,38,4,42
6,26,enzyme3,1,46,6,52
6,28,enzyme3,1,52,6,58
6,29,enzyme3,1,58,6,64
6,31,enzyme3,1,64,6,70
7,16,enzyme2,1,3,3,6
7,18,enzyme2,1,6,3,9
7,20,enzyme2,1,9,3,12
7,22,enzyme2,1,12,3,15
7,40,enzyme5,1,17,3,20
7,41,enzyme5,1,20,3,23
7,44,enzyme5,1,23,3,26
7,46,enzyme5,1,26,3,29
7,32,enzyme4,2,35,7,42
7,34,enzyme4,2,42,7,49
7,1,enzyme0,2,51,4,55
7,2,enzyme0,2,56,4,60
7,4,enzyme0,2,60,4,64
7,6,enzyme0,2,66,4,70
7,24,enzyme3,2,72,6,78
7,26,enzyme3,2,78,6,84
7,28,enzyme3,2,84,6,90
7,30,enzyme3,2,90,6,96
7,36,enzyme4,2,98,7,105
7,38,enzyme4,2,105,7,112
8,17,enzyme2,1,3,3,6
8,19,enzyme2,1,6,3,9
8,21,enzyme2,1,9,3,12
8,23,enzyme2,1,12,3,15
8,43,enzyme5,1,19,3,22
8,42,enzyme5,1,22,3,25
8,45,enzyme5,1,25,3,28
8,47,enzyme5,1,28,3,31
8,33,enzyme4,2,36,7,43
8,35,enzyme4,2,43,7,50
8,0,enzyme0,2,53,4,57
8,3,enzyme0,2,58,4,62
8,5,enzyme0,2,62,4,66
8,7,enzyme0,2,68,4,72
8,25,enzyme3,2,75,6,81
8,27,enzyme3,2,81,6,87
8,29,enzyme3,2,87,6,93
8,31,enzyme3,2,93,6,99
8,37,enzyme4,2,101,7,108
8,39,enzyme4,2,108,7,115
