Machine,Job,Product,Operation,Start,Duration,Completion
0,7,enzyme1,0,0,3,3
0,10,enzyme1,0,3,3,6
0,13,enzyme1,0,6,3,9
0,23,enzyme3,0,13,4,17
0,27,enzyme3,0,17,4,21
0,30,enzyme4,0,25,5,30
0,34,enzyme4,0,30,5,35
0,2,enzyme0,0,37,8,45
0,4,enzyme0,0,45,8,53
1,8,enzyme1,0,0,3,3
1,11,enzyme1,0,3,3,6
1,21,enzyme3,0,10,4,14
1,25,enzyme3,0,14,4,18
1,28,enzyme4,0,19,5,24
1,31,enzyme4,0,24,5,29
1,33,enzyme4,0,29,5,34
1,1,enzyme0,0,37,8,45
1,5,enzyme0,0,45,8,53
2,9,enzyme1,0,0,3,3
2,12,enzyme1,0,3,3,6
2,22,enzyme3,0,8,4,12
2,24,enzyme3,0,12,4,16
2,26,enzyme3,0,16,4,20
2,29,enzyme4,0,23,5,28
2,32,enzyme4,0,28,5,33
2,0,enzyme0,0,34,8,42
2,3,enzyme0,0,42,8,50
2,6,enzyme0,0,50,8,58
3,14,enzyme2,0,0,3,3
3,18,enzyme2,0,3,3,6
3,36,enzyme5,0,7,8,15
3,40,enzyme5,0,15,8,23
3,9,enzyme1,1,24,2,26
3,28,enzyme4,1,27,4,31
3,31,enzyme4,1,31,4,35
3,33,enzyme4,1,35,4,39
3,23,enzyme3,1,42,6,48
3,2,enzyme0,1,51,4,55
3,26,enzyme3,1,57,6,63
4,15,enzyme2,0,0,3,3
4,19,enzyme2,0,3,3,6
4,37,enzyme5,0,9,8,17
4,41,enzyme5,0,17,8,25
4,12,enzyme1,1,28,2,30
4,30,enzyme4,1,32,4,36
4,22,enzyme3,1,39,6,45
4,0,enzyme0,1,47,4,51
4,4,enzyme0,1,53,4,57
4,6,enzyme0,1,58,4,62
5,16,enzyme2,0,0,3,3
5,20,enzyme2,0,3,3,6
5,38,enzyme5,0,9,8,17
5,7,enzyme1,1,21,2,23
5,10,enzyme1,1,23,2,25
5,13,enzyme1,1,25,2,27
5,29,enzyme4,1,31,4,35
5,34,enzyme4,1,35,4,39
5,24,enzyme3,1,40,6,46
5,1,enzyme0,1,48,4,52
5,5,enzyme0,1,53,4,57
6,17,enzyme2,0,0,3,3
6,35,enzyme5,0,4,8,12
6,39,enzyme5,0,12,8,20
6,8,enzyme1,1,22,2,24
6,11,enzyme1,1,24,2,26
6,21,enzyme3,1,27,6,33
6,32,enzyme4,1,35,4,39
6,25,enzyme3,1,43,6,49
6,3,enzyme0,1,52,4,56
6,27,enzyme3,1,58,6,64
7,14,enzyme2,1,3,3,6
7,16,enzyme2,1,6,3,9
7,18,enzyme2,1,9,3,12
7,20,enzyme2,1,12,3,15
7,36,enzyme5,1,17,3,20
7,38,enzyme5,1,20,3,23
7,40,enzyme5,1,23,3,26
7,28,enzyme4,2,31,7,38
7,29,enzyme4,2,38,7,45
7,22,enzyme3,2,49,6,55
7,0,enzyme0,2,58,4,62
7,2,enzyme0,2,62,4,66
7,4,enzyme0,2,66,4,70
7,6,enzyme0,2,70,4,74
7,25,enzyme3,2,76,6,82
7,26,enzyme3,2,82,6,88
7,31,enzyme4,2,90,7,97
7,33,enzyme4,2,97,7,104
8,15,enzyme2,1,3,3,6
8,17,enzyme2,1,6,3,9
8,19,enzyme2,1,9,3,12
8,35,enzyme5,1,16,3,19
8,37,enzyme5,1,19,3,22
8,39,enzyme5,1,22,3,25
8,41,enzyme5,1,25,3,28
8,21,enzyme3,2,33,6,39
8,30,enzyme4,2,41,7,48
8,23,enzyme3,2,52,6,58
8,1,enzyme0,2,61,4,65
8,3,enzyme0,2,65,4,69
8,5,enzyme0,2,69,4,73
8,24,enzyme3,2,76,6,82
8,27,enzyme3,2,82,6,88
8,32,enzyme4,2,90,7,97
8,34,enzyme4,2,97,7,104
