Machine,Job,Product,Operation,Start,Duration,Completion
0,13,enzyme1,0,0,3,3
0,16,enzyme1,0,3,3,6
0,19,enzyme1,0,6,3,9
0,22,enzyme1,0,9,3,12
0,25,enzyme1,0,12,3,15
0,41,enzyme3,0,19,4,23
0,45,enzyme3,0,23,4,27
0,48,enzyme3,0,27,4,31
0,51,enzyme3,0,31,4,35
0,54,enzyme4,0,39,5,44
0,58,enzyme4,0,44,5,49
0,61,enzyme4,0,49,5,54
0,64,enzyme4,0,54,5,59
0,2,enzyme0,0,61,8,69
0,4,enzyme0,0,69,8,77
0,7,enzyme0,0,77,8,85
0,10,enzyme0,0,85,8,93
1,14,enzyme1,0,0,3,3
1,17,enzyme1,0,3,3,6
1,20,enzyme1,0,6,3,9
1,23,enzyme1,0,9,3,12
1,39,enzyme3,0,16,4,20
1,43,enzyme3,0,20,4,24
1,46,enzyme3,0,24,4,28
1,49,enzyme3,0,28,4,32
1,52,enzyme4,0,33,5,38
1,55,enzyme4,0,38,5,43
1,57,enzyme4,0,43,5,48
1,60,enzyme4,0,48,5,53
1,63,enzyme4,0,53,5,58
1,1,enzyme0,0,61,8,69
1,5,enzyme0,0,69,8,77
1,8,enzyme0,0,77,8,85
1,11,enzyme0,0,85,8,93
2,15,enzyme1,0,0,3,3
2,18,enzyme1,0,3,3,6
2,21,enzyme1,0,6,3,9
2,24,enzyme1,0,9,3,12
2,40,enzyme3,0,14,4,18
2,42,enzyme3,0,18,4,22
2,44,enzyme3,0,22,4,26
2,47,enzyme3,0,26,4,30
2,50,enzyme3,0,30,4,34
2,53,enzyme4,0,37,5,42
2,56,enzyme4,0,42,5,47
2,59,enzyme4,0,47,5,52
2,62,enzyme4,0,52,5,57
2,0,enzyme0,0,58,8,66
2,3,enzyme0,0,66,8,74
2,6,enzyme0,0,74,8,82
2,9,enzyme0,0,82,8,90
2,12,enzyme0,0,90,8,98
3,26,enzyme2,0,0,3,3
3,30,enzyme2,0,3,3,6
3,34,enzyme2,0,6,3,9
3,38,enzyme2,0,9,3,12
3,68,enzyme5,0,13,8,21
3,72,enzyme5,0,21,8,29
3,76,enzyme5,0,29,8,37
3,15,enzyme1,1,38,2,40
3,16,enzyme1,1,40,2,42
3,18,enzyme1,1,42,2,44
3,22,enzyme1,1,44,2,46
3,25,enzyme1,1,46,2,48
3,55,enzyme4,1,49,4,53
3,56,enzyme4,1,53,4,57
3,60,enzyme4,1,57,4,61
3,64,enzyme4,1,61,4,65
3,0,enzyme0,1,68,4,72
3,3,enzyme0,1,74,4,78
3,44,enzyme3,1,80,6,86
3,8,enzyme0,1,89,4,93
3,10,enzyme0,1,93,4,97
3,12,enzyme0,1,98,4,102
3,51,enzyme3,1,104,6,110
4,27,enzyme2,0,0,3,3
4,31,enzyme2,0,3,3,6
