Machine,Job,Product,Operation,Start,Duration,Completion
0,21,enzyme3,0,0,4,4
0,18,enzyme3,0,4,4,8
0,27,enzyme4,0,12,5,17
0,24,enzyme4,0,17,5,22
0,3,enzyme0,0,24,8,32
0,0,enzyme0,0,32,8,40
0,9,enzyme1,0,43,3,46
1,22,enzyme3,0,0,4,4
1,19,enzyme3,0,4,4,8
1,28,enzyme4,0,9,5,14
1,26,enzyme4,0,14,5,19
1,5,enzyme0,0,22,8,30
1,1,enzyme0,0,30,8,38
1,10,enzyme1,0,42,3,45
1,6,enzyme1,0,45,3,48
2,23,enzyme3,0,0,4,4
2,20,enzyme3,0,4,4,8
2,29,enzyme4,0,11,5,16
2,25,enzyme4,0,16,5,21
2,4,enzyme0,0,22,8,30
2,2,enzyme0,0,30,8,38
2,11,enzyme1,0,39,3,42
2,8,enzyme1,0,42,3,45
2,7,enzyme1,0,45,3,48
3,14,enzyme2,0,0,3,3
3,34,enzyme5,0,4,8,12
3,31,enzyme5,0,12,8,20
3,21,enzyme3,1,21,6,27
3,28,enzyme4,1,31,4,35
3,24,enzyme4,1,35,4,39
3,2,enzyme0,1,42,4,46
3,10,enzyme1,1,49,2,51
4,15,enzyme2,0,0,3,3
4,35,enzyme5,0,6,8,14
4,30,enzyme5,0,14,8,22
4,19,enzyme3,1,24,6,30
4,27,enzyme4,1,32,4,36
4,5,enzyme0,1,40,4,44
4,11,enzyme1,1,46,2,48
4,7,enzyme1,1,48,2,50
4,6,enzyme1,1,50,2,52
5,16,enzyme2,0,0,3,3
5,12,enzyme2,0,3,3,6
5,32,enzyme5,0,9,8,17
5,22,enzyme3,1,21,6,27
5,18,enzyme3,1,27,6,33
5,26,enzyme4,1,34,4,38
5,3,enzyme0,1,39,4,43
5,1,enzyme0,1,43,4,47
5,8,enzyme1,1,49,2,51
6,17,enzyme2,0,0,3,3
6,13,enzyme2,0,3,3,6
6,33,enzyme5,0,7,8,15
6,23,enzyme3,1,16,6,22
6,20,enzyme3,1,22,6,28
6,29,enzyme4,1,30,4,34
6,25,enzyme4,1,34,4,38
6,4,enzyme0,1,40,4,44
6,0,enzyme0,1,44,4,48
6,9,enzyme1,1,49,2,51
7,16,enzyme2,1,3,3,6
7,14,enzyme2,1,6,3,9
7,12,enzyme2,1,9,3,12
7,35,enzyme5,1,14,3,17
7,33,enzyme5,1,17,3,20
7,31,enzyme5,1,20,3,23
7,23,enzyme3,2,24,6,30
7,21,enzyme3,2,30,6,36
7,19,enzyme3,2,36,6,42
7,29,enzyme4,2,44,7,51
7,27,enzyme4,2,51,7,58
7,25,enzyme4,2,58,7,65
7,24,enzyme4,2,65,7,72
7,2,enzyme0,2,74,4,78
7,0,enzyme0,2,78,4,82
8,17,enzyme2,1,3,3,6
8,15,enzyme2,1,6,3,9
8,13,enzyme2,1,9,3,12
8,34,enzyme5,1,16,3,19
8,32,enzyme5,1,19,3,22
8,30,enzyme5,1,22,3,25
8,22,enzyme3,2,27,6,33
8,20,enzyme3,2,33,6,39
8,18,enzyme3,2,39,6,45
8,28,enzyme4,2,47,7,54
8,26,enzyme4,2,54,7,61
8,3,enzyme0,2,64,4,68
8,5,enzyme0,2,68,4,72
8,4,enzyme0,2,72,4,76
8,1,enzyme0,2,76,4,80
