Machine,Job,Product,Operation,Start,Duration,Completion
0,45,enzyme3,0,0,4,4
0,42,enzyme3,0,4,4,8
0,39,enzyme3,0,8,4,12
0,36,enzyme3,0,12,4,16
0,57,enzyme4,0,20,5,25
0,54,enzyme4,0,25,5,30
0,51,enzyme4,0,30,5,35
0,48,enzyme4,0,35,5,40
0,21,enzyme1,0,44,3,47
0,17,enzyme1,0,47,3,50
0,14,enzyme1,0,50,3,53
0,11,enzyme0,0,54,8,62
0,8,enzyme0,0,62,8,70
0,5,enzyme0,0,70,8,78
0,2,enzyme0,0,78,8,86
1,46,enzyme3,0,0,4,4
1,43,enzyme3,0,4,4,8
1,40,enzyme3,0,8,4,12
1,37,enzyme3,0,12,4,16
1,58,enzyme4,0,17,5,22
1,56,enzyme4,0,22,5,27
1,53,enzyme4,0,27,5,32
1,50,enzyme4,0,32,5,37
1,23,enzyme1,0,41,3,44
1,20,enzyme1,0,44,3,47
1,18,enzyme1,0,47,3,50
1,15,enzyme1,0,50,3,53
1,12,enzyme1,0,53,3,56
1,9,enzyme0,0,57,8,65
1,7,enzyme0,0,65,8,73
1,4,enzyme0,0,73,8,81
1,1,enzyme0,0,81,8,89
2,47,enzyme3,0,0,4,4
2,44,enzyme3,0,4,4,8
2,41,enzyme3,0,8,4,12
2,38,enzyme3,0,12,4,16
2,59,enzyme4,0,19,5,24
2,55,enzyme4,0,24,5,29
2,52,enzyme4,0,29,5,34
2,49,enzyme4,0,34,5,39
2,22,enzyme1,0,43,3,46
2,19,enzyme1,0,46,3,49
2,16,enzyme1,0,49,3,52
2,13,enzyme1,0,52,3,55
2,10,enzyme0,0,59,8,67
2,6,enzyme0,0,67,8,75
2,3,enzyme0,0,75,8,83
2,0,enzyme0,0,83,8,91
3,32,enzyme2,0,0,3,3
3,28,enzyme2,0,3,3,6
3,24,enzyme2,0,6,3,9
3,68,enzyme5,0,10,8,18
3,66,enzyme5,0,18,8,26
3,62,enzyme5,0,26,8,34
3,46,enzyme3,1,35,6,41
3,42,enzyme3,1,41,6,47
3,38,enzyme3,1,47,6,53
3,59,enzyme4,1,57,4,61
3,54,enzyme4,1,61,4,65
3,50,enzyme4,1,65,4,69
3,22,enzyme1,1,71,2,73
3,18,enzyme1,1,73,2,75
3,15,enzyme1,1,75,2,77
3,11,enzyme0,1,81,4,85
3,6,enzyme0,1,85,4,89
3,2,enzyme0,1,89,4,93
4,33,enzyme2,0,0,3,3
4,29,enzyme2,0,3,3,6
4,25,enzyme2,0,6,3,9
4,69,enzyme5,0,12,8,20
