Machine,Job,Product,Operation,Start,Duration,Completion
0,49,enzyme3,0,0,4,4
0,46,enzyme3,0,4,4,8
0,43,enzyme3,0,8,4,12
0,40,enzyme3,0,12,4,16
0,63,enzyme4,0,20,5,25
0,60,enzyme4,0,25,5,30
0,57,enzyme4,0,30,5,35
0,54,enzyme4,0,35,5,40
0,12,enzyme0,0,42,8,50
0,9,enzyme0,0,50,8,58
0,6,enzyme0,0,58,8,66
0,3,enzyme0,0,66,8,74
0,0,enzyme0,0,74,8,82
0,22,enzyme1,0,85,3,88
0,17,enzyme1,0,88,3,91
0,14,enzyme1,0,91,3,94
1,50,enzyme3,0,0,4,4
1,47,enzyme3,0,4,4,8
1,44,enzyme3,0,8,4,12
1,41,enzyme3,0,12,4,16
1,64,enzyme4,0,17,5,22
1,61,enzyme4,0,22,5,27
1,59,enzyme4,0,27,5,32
1,56,enzyme4,0,32,5,37
1,53,enzyme4,0,37,5,42
1,11,enzyme0,0,45,8,53
1,7,enzyme0,0,53,8,61
1,4,enzyme0,0,61,8,69
1,1,enzyme0,0,69,8,77
1,24,enzyme1,0,81,3,84
1,20,enzyme1,0,84,3,87
1,18,enzyme1,0,87,3,90
1,15,enzyme1,0,90,3,93
2,51,enzyme3,0,0,4,4
2,48,enzyme3,0,4,4,8
2,45,enzyme3,0,8,4,12
2,42,enzyme3,0,12,4,16
2,39,enzyme3,0,16,4,20
2,62,enzyme4,0,23,5,28
2,58,enzyme4,0,28,5,33
2,55,enzyme4,0,33,5,38
2,52,enzyme4,0,38,5,43
2,10,enzyme0,0,44,8,52
2,8,enzyme0,0,52,8,60
2,5,enzyme0,0,60,8,68
2,2,enzyme0,0,68,8,76
2,25,enzyme1,0,77,3,80
2,23,enzyme1,0,80,3,83
2,21,enzyme1,0,83,3,86
2,19,enzyme1,0,86,3,89
2,16,enzyme1,0,89,3,92
2,13,enzyme1,0,92,3,95
3,35,enzyme2,0,0,3,3
3,31,enzyme2,0,3,3,6
3,27,enzyme2,0,6,3,9
3,75,enzyme5,0,10,8,18
3,73,enzyme5,0,18,8,26
3,69,enzyme5,0,26,8,34
3,65,enzyme5,0,34,8,42
3,48,enzyme3,1,43,6,49
3,44,enzyme3,1,49,6,55
3,40,enzyme3,1,55,6,61
3,61,enzyme4,1,65,4,69
3,55,enzyme4,1,69,4,73
3,12,enzyme0,1,76,4,80
3,6,enzyme0,1,80,4,84
3,2,enzyme0,1,84,4,88
3,23,enzyme1,1,91,2,93
3,22,enzyme1,1,93,2,95
3,17,enzyme1,1,95,2,97
3,13,enzyme1,1,97,2,99
4,36,enzyme2,0,0,3,3
4,32,enzyme2,0,3,3,6
4,28,enzyme2,0,6,3,9
4,76,enzyme5,0,12,8,20
4,71,enzyme5,0,20,8,28
4,67,enzyme5,0,28,8,36
4,50,enzyme3,1,38,6,44
4,46,enzyme3,1,44,6,50
4,42,enzyme3,1,50,6,56
4,39,enzyme3,1,56,6,62
4,60,enzyme4,1,64,4,68
4,56,enzyme4,1,68,4,72
4,52,enzyme4,1,72,4,76
4,9,enzyme0,1,80,4,84
4,3,enzyme0,1,84,4,88
4,25,enzyme1,1,90,2,92
4,20,enzyme1,1,92,2,94
4,19,enzyme1,1,94,2,96
4,15,enzyme1,1,96,2,98
