Machine,Job,Product,Operation,Start,Duration,Completion
0,21,enzyme3,0,0,4,4
0,24,enzyme3,0,4,4,8
0,27,enzyme3,0,8,4,12
0,30,enzyme4,0,16,5,21
0,34,enzyme4,0,21,5,26
0,9,enzyme1,0,30,3,33
0,13,enzyme1,0,33,3,36
0,2,enzyme0,0,37,8,45
0,4,enzyme0,0,45,8,53
1,22,enzyme3,0,0,4,4
1,25,enzyme3,0,4,4,8
1,28,enzyme4,0,9,5,14
1,31,enzyme4,0,14,5,19
1,33,enzyme4,0,19,5,24
1,8,enzyme1,0,28,3,31
1,11,enzyme1,0,31,3,34
1,0,enzyme0,0,35,8,43
1,3,enzyme0,0,43,8,51
1,6,enzyme0,0,51,8,59
2,23,enzyme3,0,0,4,4
2,26,enzyme3,0,4,4,8
2,29,enzyme4,0,11,5,16
2,32,enzyme4,0,16,5,21
2,7,enzyme1,0,25,3,28
2,10,enzyme1,0,28,3,31
2,12,enzyme1,0,31,3,34
2,1,enzyme0,0,38,8,46
2,5,enzyme0,0,46,8,54
3,14,enzyme2,0,0,3,3
3,18,enzyme2,0,3,3,6
3,36,enzyme5,0,7,8,15
3,40,enzyme5,0,15,8,23
3,23,enzyme3,1,24,6,30
3,26,enzyme3,1,30,6,36
3,32,enzyme4,1,40,4,44
3,11,enzyme1,1,46,2,48
3,0,enzyme0,1,52,4,56
3,5,enzyme0,1,56,4,60
4,15,enzyme2,0,0,3,3
4,19,enzyme2,0,3,3,6
4,37,enzyme5,0,9,8,17
4,41,enzyme5,0,17,8,25
4,28,enzyme4,1,26,4,30
4,29,enzyme4,1,30,4,34
4,30,enzyme4,1,34,4,38
4,33,enzyme4,1,38,4,42
4,8,enzyme1,1,46,2,48
4,2,enzyme0,1,50,4,54
4,4,enzyme0,1,54,4,58
4,6,enzyme0,1,59,4,63
5,16,enzyme2,0,0,3,3
5,20,enzyme2,0,3,3,6
5,38,enzyme5,0,9,8,17
5,21,enzyme3,1,21,6,27
5,24,enzyme3,1,27,6,33
5,31,enzyme4,1,34,4,38
5,34,enzyme4,1,38,4,42
5,10,enzyme1,1,46,2,48
5,1,enzyme0,1,52,4,56
6,17,enzyme2,0,0,3,3
6,35,enzyme5,0,4,8,12
6,39,enzyme5,0,12,8,20
6,22,enzyme3,1,21,6,27
6,25,enzyme3,1,27,6,33
6,27,enzyme3,1,33,6,39
6,7,enzyme1,1,40,2,42
6,9,enzyme1,1,42,2,44
6,12,enzyme1,1,44,2,46
6,13,enzyme1,1,46,2,48
6,3,enzyme0,1,52,4,56
7,14,enzyme2,1,3,3,6
7,16,enzyme2,1,6,3,9
7,18,enzyme2,1,9,3,12
7,20,enzyme2,1,12,3,15
7,36,enzyme5,1,17,3,20
7,38,enzyme5,1,20,3,23
7,40,enzyme5,1,23,3,26
7,21,enzyme3,2,27,6,33
7,23,enzyme3,2,33,6,39
7,25,enzyme3,2,39,6,45
7,26,enzyme3,2,45,6,51
7,27,enzyme3,2,51,6,57
7,30,enzyme4,2,59,7,66
7,33,enzyme4,2,66,7,73
7,0,enzyme0,2,75,4,79
7,1,enzyme0,2,79,4,83
7,32,enzyme4,2,85,7,92
7,6,enzyme0,2,94,4,98
8,15,enzyme2,1,3,3,6
8,17,enzyme2,1,6,3,9
8,19,enzyme2,1,9,3,12
8,35,enzyme5,1,16,3,19
8,37,enzyme5,1,19,3,22
8,39,enzyme5,1,22,3,25
8,41,enzyme5,1,25,3,28
8,22,enzyme3,2,29,6,35
8,24,enzyme3,2,35,6,41
8,28,enzyme4,2,43,7,50
8,29,enzyme4,2,50,7,57
8,31,enzyme4,2,57,7,64
8,2,enzyme0,2,67,4,71
8,34,enzyme4,2,73,7,80
8,3,enzyme0,2,83,4,87
8,4,enzyme0,2,87,4,91
8,5,enzyme0,2,91,4,95
